Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015]
Bulgaria,BGR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.043,50.649,49.026,49.307,50.223,49.175,49.604,47.437,48.725
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.26973666268599,2.30907147387783,2.37649218888363,2.43522959287393,2.52989803984158,2.69713675384815,2.85291595529266,2.92508251378454,2.96196306547686
Burkina Faso,BFA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,860,860,830,780,750,730,650,650,680
Burkina Faso,BFA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.186,4.275,4.361,4.44,4.681,4.921,5.17,5.331,5.478
Burkina Faso,BFA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.76684003311447,4.76634323413435,4.78475045661167,4.81197292163086,4.83430113076264,4.85790805701075,4.89216736712978,4.93980781308108,5.00087646500176
Burkina Faso,BFA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.294,41.315,43.385,45.033,47.517,49.536,51.563,53.596,55.634
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2.72764441044431,2.70585008916716,2.72425539520386,2.9086530249822,3.28367531420808,3.01898182778662,2.35048627086438,1.72186004024144,2.26851729292704
Burundi,BDI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,220,230,220,210,220,230,240,240,240
Burundi,BDI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.878,4.98,5.078,5.177,5.271,5.38,5.481,5.587,5.695
Burundi,BDI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.81592281877078,4.8245196125139,4.82540970645175,4.81160185640227,4.77851062610224,4.73304468913439,4.65689096882295,4.53751479858361,4.38203842943666
Burundi,BDI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,80.138,80.352,80.47,78.558,80.96,81.15,81.163,81.064,80.816
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,0.497087597239901,0.596688345869947,0.38203217521266,0.11178257414313,0.134109462358547,0.101723857752759,0.0661175101881539,0.0312210963482392,0.0132719182020122
Cabo Verde,CPV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4780,4550,3870,3510,4420,4040,3620,3580,3620
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.522,1.533,1.554,1.591,1.698,1.804,1.93,1.966,1.968
Cabo Verde,CPV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.81294668223779,9.51734753812813,9.31518602751479,9.11672223176271,8.83508259614049,8.54393577142183,8.2650013415774,8.00929228846188,7.80439104069378
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.419,50.521,48.88,48.195,50.407,48.62,52.038,51.941,51.843
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,1.28320677599476,1.33088813106016,1.47677836241244,1.47062988552696,1.26258301009769,1.24368277407927,1.38176596089867,1.45860767566845,1.46023762985186
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2390,2270,2120,2050,2100,1920,1690,1550,1430
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.579,2.616,2.664,2.699,2.725,2.724,2.719,2.725,2.729
Cambodia,KHM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.32480684828854,9.04214592913114,8.79340339186195,8.56717564944514,8.31672836868017,8.03421617406727,7.74421035584412,7.4646202236233,7.19467498194238
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,73.986,74.002,73.711,77.09,77.278,76.844,76.417,75.918,73.417
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2.64245336134821,2.62905090961273,2.65496076580698,2.7244863481235,2.78164441246944,2.77030987519388,2.83499798189177,2.98933225067819,3.13934346036401
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1690,1660,1610,1540,1560,1520,1410,1470,1530
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.322,4.397,4.468,4.557,4.651,4.74,4.804,4.842,4.841
Cameroon,CMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.00290433905904,5.00768525276205,5.03677540080181,5.07843064743573,5.11143453570557,5.13915943503137,5.17145637584406,5.2130099675959,5.27038138169851
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,57.148,57.171,57.093,58.014,59.99,61.385,62.793,64.207,65.613
Canada,CAN,Population growth (annual %),SP.POP.GROW,2.90468017061162,1.80390457488184,0.553902422386893,1.08436897113225,1.46171259938134,1.43322615679352,1.19543575451553,1.13153974027004,0.760300145238936
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,54660,53850,49080,43900,46580,45060,42900,43900,47580
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.26,1.33,1.44,1.41,1.47,1.51,1.55,1.59,1.6
Canada,CAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.6279601722539,28.9121642638266,28.0993647538034,27.1936414105089,26.3697715591015,25.64886923064,24.9861815767739,24.3182237048516,23.628805646746
Canada,CAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.134,61.049,60.635,59.379,61.253,60.965,61.072,60.879,60.969
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,2.00104859136332,2.09324575309515,2.05206347593734,1.9954930548265,2.08009420729087,2.15526905432315,2.24869427399836,2.33773131582921,2.43357767472909
Cayman Islands,CYM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,61780,67650,56260,64520,57880,51890,47830,44430
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.531,1.541,1.551,1.554,1.508,1.277,1.222,1.231,1.269
Cayman Islands,CYM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.362684201898,10.7777120023679,10.2302415186543,9.78834966319657,9.41734681922912,9.03257945601275,8.69060942110082,8.37788919633012,8.08169002086971
Cayman Islands,CYM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,1.06107453184959,-0.275432271573156,1.68608971248183,1.64324789708014,1.34469255324203,1.76068487647458,1.67978155291511,1.80553237158984,0.132677645471712
Central African Republic,CAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,530,520,510,490,500,470,420,400,390
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.012,6.023,6.052,6.059,6.09,6.108,6.127,6.126,6.126
Central African Republic,CAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.2990584983042,4.40715381162791,4.55514367197222,4.50135426806043,4.48551885818785,4.43129867521903,4.29139944565422,4.14960805261895,3.98423397430532
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.845,65.815,65.247,65.166,65.753,65.711,65.703,65.695,65.695
Chad,TCD,Population growth (annual %),SP.POP.GROW,4.57399213394625,3.45668911084691,3.44423869357111,3.18197036099619,3.21991132048391,3.35956028710956,3.30639583736028,3.13868697646131,3.18336105662872
Chad,TCD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1000,1000,890,890,920,890,830,940,1130
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.12,6.215,6.255,6.346,6.412,6.464,6.537,6.623,6.706
Chad,TCD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.05323947601454,4.0670334545453,4.07251653301526,4.09657803358912,4.11092889175148,4.11759366037837,4.13186844415051,4.15003187215698,4.1676349405344
Chad,TCD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.702,48.754,48.214,48.057,48.52,48.501,49.161,49.821,50.481
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.284259058075622,0.283869921965387,0.30392604241618,0.359172843142478,0.417438625700863,0.38266747377841,0.265690188653133,0.262115340226344,0.446380040967648
Channel Islands,CHI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.37,1.36,1.33,1.35,1.37,1.41,1.46,1.5
Channel Islands,CHI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.8216578942609,29.2879262572665,28.9047969006596,28.502876462088,28.0216279196781,27.5408849202368,26.9883123637127,26.3774506231324,25.7620022753129
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.687,51.525,51.667,51.163,51.95,51.852,51.814,51.593,51.323
Chile,CHL,Population growth (annual %),SP.POP.GROW,0.53962870957127,0.495789591494285,0.441498091207504,0.896491953505063,1.59911795256016,1.78538584857741,1.58394825779579,1.2094154366484,1.0215666887643
Chile,CHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,15950,15440,14790,12960,14690,14460,13200,13310,14080
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.167,1.255,1.176,1.307,1.43,1.543,1.563,1.686,1.737
Chile,CHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.8677499182616,19.29158977992,18.7918794175431,18.3102493821331,17.8713690943583,17.5018022354169,17.1574888237141,16.7814216590287,16.3486104257685
Chile,CHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.963,50.026,46.579,45.442,52.651,52.416,51.74,50.62,50.189
China,CHN,Population growth (annual %),SP.POP.GROW,-0.103794531589067,-0.0130995013525784,0.0892522000412526,0.238040870229883,0.354740890170827,0.467672053461959,0.605245013482969,0.573050906069647,0.581456146657648
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,13730,13170,12220,10740,10510,9720,8830,8360,8040
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.999,1.034,1.117,1.236,1.496,1.539,1.795,1.772,1.67
China,CHN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.7196179586136,19.945983165379,19.0800204763786,18.2208231849821,17.2944746246392,16.4153050771481,15.5392612055647,14.7333475757794,14.0355167465737
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.948,59.894,61.181,59.908,61.248,61.533,61.911,62.286,62.571
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.12092864340999,1.06829295530618,1.09642825395961,1.43632167326968,1.78615507724394,1.83913784861099,1.45147726169193,0.990548549326914,0.864942376762699
Colombia,COL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6720,6560,6310,5850,6630,6350,6030,6560,7420
Colombia,COL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.645,1.663,1.68,1.694,1.71,1.715,1.717,1.719,1.771
Colombia,COL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.3883569844965,12.8591309406264,12.4500625656322,12.1139013479028,11.7530250139278,11.4020815414158,11.0838203638353,10.7555364534612,10.3932508904202
Colombia,COL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.859,50.926,51.679,51.108,52.398,53.244,54.343,54.719,55.255
Comoros,COM,Population growth (annual %),SP.POP.GROW,1.92327433672711,1.93837687010445,1.97631988078353,1.96199379762606,1.92385702700328,1.95274153616222,1.99257798738542,2.05111578193354,2.11093338446849
Comoros,COM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1660,1640,1620,1580,1550,1500,1390,1410,1500
Comoros,COM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.878,3.935,3.999,4.071,4.138,4.208,4.278,4.348,4.42
Comoros,COM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.69521782582835,7.70474607050902,7.74353201070564,7.80180905835356,7.82381304065527,7.82195224034892,7.83532785865665,7.78717508334897,7.66243928365789
Comoros,COM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.143,41.178,40.969,39.63,38.87,37.608,36.339,35.102,33.91
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,3.25963514299902,3.2234019442495,3.23790848096045,3.22098049233111,3.1695285579572,3.34726508426912,3.65684620577994,3.54100823238224,3.3022434270539
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,640,590,540,520,490,460,430,440,430
"Congo, Dem. Rep.",COD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.051,6.106,6.156,6.206,6.253,6.302,6.349,6.392,6.437
"Congo, Dem. Rep.",COD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.03492115732172,6.03293196274713,6.04663182117851,6.06762869473592,6.07374115917291,6.068064582019,6.07799771500397,6.1121711427176,6.14538588039047
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.309,62.347,62.329,60.259,62.447,62.475,62.487,62.464,62.445
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.41919038084212,2.39665300284304,2.39414288318435,2.39477691216791,2.40634419722279,2.43884022378671,2.43024073423953,2.42169941927317,2.41638740919909
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2450,2170,2040,2230,2180,2070,1740,2260,3080
"Congo, Rep.",COG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.157,4.215,4.28,4.329,4.38,4.442,4.496,4.546,4.607
"Congo, Rep.",COG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.18598307973269,5.09871210028092,5.02625690726503,4.97377277256576,4.92993867502267,4.8897935442511,4.8560870525888,4.82617057064713,4.80065626286187
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.341,66.287,65.88,65.318,66.583,66.551,66.541,66.55,66.592
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,0.46646444898736,0.429453043658398,0.508564932290693,0.6929953994471,0.838278384859255,0.904494518403601,0.944345948457895,1.01105286688192,1.06246520512643
Costa Rica,CRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14260,13210,12630,11700,12240,12070,11580,11170,10770
Costa Rica,CRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.33,1.335,1.353,1.448,1.6,1.706,1.714,1.746,1.797
Costa Rica,CRI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.9960923429693,16.3459335951446,15.78411256193,15.2446934847753,14.6956052046087,14.1579581905208,13.6546419840032,13.1893616474862,12.7474902840448
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.088,50.283,50.245,48.638,52.727,48.659,45.905,46.019,50.06
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,2.50384681190665,2.51622934953513,2.47398737434864,2.53019803537112,2.61916841176218,2.69696827034562,2.82237176165589,2.90076810314127,2.88906178023194
Cote d'Ivoire,CIV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2500,2440,2300,2120,2120,2010,1870,1880,1880
Cote d'Ivoire,CIV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.283,4.349,4.411,4.461,4.523,4.596,4.757,4.873,4.97
Cote d'Ivoire,CIV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.57346383046123,4.53873918074995,4.5170272665513,4.51180728965001,4.50689015643299,4.50089664228843,4.50734745162115,4.52667536267998,4.56044742984608
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.864,58.958,58.28,56.631,56.176,56.84,57.506,58.173,59.228
Croatia,HRV,Population growth (annual %),SP.POP.GROW,0.104856226330186,-0.603521952188318,-0.904000889163613,-0.894863743984583,-0.992302961069294,-1.31087324504252,-1.60675520461679,-1.08634598144505,-1.19410185876662
Croatia,HRV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20590,19370,17420,15120,15800,14670,13350,13090,13580
Croatia,HRV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.46,1.53,1.62,1.48,1.47,1.47,1.42,1.43,1.41
Croatia,HRV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,36.1883732962491,35.5690002006303,34.7936463356279,33.9159159759646,32.9516011246356,31.9126879887339,30.8382222589394,29.8921217318283,29.0736218010925
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.144,46.922,45.682,44.476,44.906,45.195,45.303,45.196,46.698
Cuba,CUB,Population growth (annual %),SP.POP.GROW,-0.361317873522215,-0.562151275082133,-0.486006262271645,-0.236755669324081,-0.216424863402489,-0.1843030451865,-0.157976772172404,-0.0838750367097098,-0.0949432805207596
Cuba,CUB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,9010,8710,8010,7530,7270
Cuba,CUB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.439,1.412,1.427,1.489,1.54,1.607,1.585,1.6,1.685
Cuba,CUB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7156412840763,23.1943735701201,22.9883135101557,22.8231448226659,22.3791271427649,21.8761696659062,21.3928663504177,20.9697237299682,20.5528281687256
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,39.947,40.427,40.459,40.367,42.968,43.309,43.365,43.372,43.41
Curacao,CUW,Population growth (annual %),SP.POP.GROW,3.79645063626207,-1.56965834139861,-1.6777912474095,-1.59676619476798,-1.19643951751799,-0.525178744011738,0.319536038312865,1.06031644056836,1.31959390251523
Curacao,CUW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20990,21070,18130,16250,19140,18820,18230,18260,18780
Curacao,CUW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.2,1.3,1.4,1.4,1.6,1.7,1.5,1.7,1.9
Curacao,CUW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7774757463561,23.0179549959193,22.3277047677262,21.7110512433001,20.3842068637146,20.7882909683384,22.0738932776867,21.3759970147861,20.6877421296122
